"","Avg Trade Perf.","Win %","Avg Win","Loss %","Avg Loss","Std. Dev","Num. of Trades"
"1",0.02804,0.7,0.0698571428571429,0.3,-0.0695333333333333,0.0736820828514865,10
"2",0.023132,0.56,0.0884642857142858,0.44,-0.0600181818181818,0.0830574887251796,25
"3",0.0144294117647059,0.558823529411765,0.076521052631579,0.441176470588235,-0.06422,0.0814103691162465,34
"4",0.00654318181818183,0.522727272727273,0.0731260869565218,0.477272727272727,-0.0663809523809524,0.0811048141768653,44
"5",0.000766666666666675,0.481481481481481,0.0721769230769231,0.518518518518519,-0.0655428571428572,0.0799003010833348,54
"6",-0.00611029411764706,0.426470588235294,0.0743655172413793,0.573529411764706,-0.0659512820512821,0.0810423698650591,68
"7",-0.0135572916666667,0.416666666666667,0.06459,0.583333333333333,-0.0693767857142857,0.0774289375319367,96
"8",-0.0168610169491525,0.406779661016949,0.063525,0.593220338983051,-0.0719828571428572,0.0776466993524161,118
